userName,content,score,at
AYA MARUPIN,"Maaf min bintangnya saya kurangin jadi satu aja, krn aplikasi ini sering eror tiba2 userID saya langsung terblokir gara2 saya paksain masuk, dan disuruh langsung datang ke kantor cabang terdekat, udah datang buat reset ID disuruh nunggu sampai jam 1 siang dari pagi, udah nunggu gitu kode OTP susah sekali masuk, sudah minta sampe 3x eh ID diblokir lg, sangat2 menyusahkan sekali terutama untuk org yg tempatnya jauh dari kantor cabang. Emang gak bisa ngurusnya online saja begitu.",1,2023-03-01 13:54:35
Taufik Hidayat,"Dalam 1 bulan ada 2 kali pemotongan saldo, waktu pertama buka rekening masukin dana 100 ribu, setelah 3 hari kemudian ada pemotongan 65. Ribu..., Kemudian masih dalam bulan yg sama, ada lg pemotongan sebesar 3500 , Ini kira² pemotongan apa ya...? Gak seperti Aplikaai Bank Lainnya, setiap bulan ada pemotongan cuma 1 kali utk biaya ATM",1,2023-02-27 06:56:35
Anes Yohanes,Sayang memudahkan dlm transaksi.,5,2023-02-26 17:55:28
Afrinando Agus,"Ini kenapa ya beli pulsa dan top up sedang diproses, saldonya sudah dipotong tapi gak masuk",3,2023-02-07 19:22:58
Handoko Han,Ikut mau nabung.,5,2023-02-02 14:21:21
Aini Aai,Mantap lah..,5,2023-02-01 10:40:20
Rio _010 Basyar,Good ..,5,2023-01-31 13:58:00
Raniah Rahmawati,Tambah menu Qris plis,4,2023-01-29 19:48:50
subliansyah,"29/01/2023 admin bulanan januari naik dr 7500 menjadi 10000, hedehhh sudah tf antar bank mahal fasilitas kurang adminnya dinaikin lagi,, ampunn ampunn",4,2023-01-29 13:58:01
Fratama Jossy,👍👍👍👍👍👍,5,2023-01-21 22:22:40
Kurniawaty,Terbantukan dengan adanya aplikasi ini dalam hal pembayaran berbagai keperluan terimakasih banyak🙏🙏🙏,5,2023-01-12 20:15:37
Agus Ekosupriyanto,Praktis,5,2023-01-12 10:38:46
HERNEDI,"Status transaksinya gagal tetapi kenapa saldo saya tidak kembali, transaksi tgl 11-01-2023",3,2023-01-12 00:57:01
Naumi Colpad,Ini tlg dijaga,3,2023-01-10 10:23:56
FERRY SONI,Bagus sekali,5,2023-01-09 22:55:08
Rizky Maulani,Luar biasa.. Mantap,5,2023-01-09 09:27:17
Baihaqi. Spdishmhum Baihaqijok,Hidup,1,2023-01-08 00:15:02
Chery Marantina,Betang Mobile memang sangat membantu saya dlm segala hal tp hanya satu yg ingin saya tanyakan apakah aplikasi pembelian pulsa yg ada di Betang Mobile bs di tambah nilai nominal nya soalnya kmren saya mau beli pulsa yg nilainya Rp 10000 dn Rp 20000 tdk ada,5,2022-12-30 03:41:05
EttyJido Marwah,Kenapa saya tidak mendapatkan kode otp,5,2022-12-26 00:40:43
Sam Cahyo,tambahin topup shopee dong min,2,2022-12-17 18:01:28
Dedy Saputra,Mudah buat transaksi di setiap saat .,5,2022-12-14 19:06:24
Dandi Adi Saputra,"Sangat membantu sebelum ini ,tapi Tolong Untuk Nasabah yg lam seperti saya Jarang Buka Apk,Knp Tidak bisa Login Harus Registrasi ulang lagi",4,2022-12-10 00:23:50
Ayyubi Net,Percuma basis mobile jika masih daftar no hp mesti ke bank jg.,1,2022-12-04 16:42:22
Daniel Menggala,Mantap,5,2022-12-01 22:47:32
Ref,makin mantap👍,5,2022-11-25 17:36:05
Herlin Elviana,Belum bisa top up ke shopeepay,2,2022-11-25 08:38:17
Aris Kurniawan,Mantap mang,5,2022-11-17 21:05:14
Here Maranga Official,Mantap,5,2022-11-16 19:16:28
Ramma Ramma,Bank Kalteng makin ok,5,2022-11-16 09:39:41
Lepi Akangz,"Aplikasinya sangat membantu, tetapi baru kemaren saya melakukan 2 kali transaksi sampai sekarang uangnya gak masuk-masuk k Top Up Dana. Saya cek di riwayat transaksi ""Transaksi sedang di proses"", padahal saya coba melakukan transaksi lain lagi dan berhasil tapi dengan jumlah uang yang sedikit. Tolong segera di proses transaksi saya di tanggal 14 dan 15 November kemaren. 🙏",3,2022-11-16 09:08:09
parmonoe noe,Saya suka aplikasi nya tingkatkan,5,2022-11-15 11:38:13
Muhammad Taufik,Mantap,5,2022-11-15 06:22:41
Jual Pempek S-Best Palangka Raya,Selalu update untuk layanan perbankan dan memudahkan nasabah,5,2022-11-14 15:40:27
SUPRIADI Purnajaya,"sangat sangat membantu dalam hal transaksi pembelian,pemberitahuan dan cek uang masuk dan keluar. cuman kendala sinyal yg kurang bersahabat.",5,2022-11-14 13:45:15
VAY CHOSSTER,"Terima kasih Betang Mobile App ini sudah lama ditunggu2 dan dinanti2, sangat berguna dan membantu memudahkan urusan transfer dan trnasaksi lainnya...👍👍👌",5,2022-11-13 19:56:19
Rumite SPd,Betang Mobile is the best,5,2022-11-12 21:55:54
Salappudinnor salappudinnor,"Sangat membantu transaksi perbankan secara online, karena bisa dilakukan dimana saja dan kapan saja.",5,2022-11-12 18:13:55
Yuni Yulliantin,Aplikasi sangat mudah untuk transaksi,5,2022-11-12 17:13:04
ANTKUR Official,Aplikasi yang sangat membantu....,5,2022-11-12 17:00:14
Lela mamahayra,sangat sangat membabtu saya yg jauh dr kota,5,2022-11-12 13:21:38
Hendra Kurniadi,Terima kasih 🙏🏻,4,2022-11-12 08:40:43
Sri Yuliani Yayu,"Sudah oke banget, apalagi nanti ditambah Qris lebih oke lg. Fiturnya selalu berkembang. Jaya selalu Bank Kalteng 👍",5,2022-11-12 07:10:38
Pegatan Channel,manTul az ya,4,2022-11-12 06:39:03
A2N,Berharap pembayaran PDAM KUALA KAPUAS bisa dilakukan lewat aplikasi ini,4,2022-11-11 15:34:12
supri selalu setia,Mantap bank kalteng. semoga tuk kedepannya bisa digunakan tuk pembayaran briva🙏🙏,5,2022-11-11 14:29:37
Akhmat Yani,Ok,4,2022-11-07 10:44:39
yani lepi,Memuaskan,4,2022-11-04 05:22:58
SDN JAGAR,"Sejauh ini cukup membantu... Pembelian token PLN, pulsa, dll bisa lewat apk ini.",5,2022-10-31 10:04:16
Pilih T. Manan,Kenapa setiap dilakukan login selalu minta register sementara saya di pelosok jadi susah kalau register ulang karena tidak ada jaringan telkomsel,5,2022-10-26 11:44:49
Akhir Udin,Betang Mobile gmna caranya agar saya bisa Membuka blokiran mobile banking sya..,1,2022-10-20 12:30:20
Wirani Hartaty,One bingittt👍👍👍👍,5,2022-10-15 17:47:03
ARIS AHKRIZAN,Ini kenapa no rekening 16 digit ga bisa di daftar ya,2,2022-10-12 08:01:53
Rina Andriani,"Sangat membantu dan mempermudah saya dalam pembayaran tagihan PLN, PDAM, dll Akses lancar, tidak ada gangguan Terimakasih BPK",5,2022-10-06 05:50:42
Bintang Cell,Lebih mudah buat transfer,4,2022-10-04 09:37:22
Popo Sulaksono,Semoga semakin diperbayak lagi untuk fungsi multifinancenya untuk belanja online 🙏,5,2022-10-03 11:25:55
deby debyta,Puas,5,2022-10-03 10:40:06
Rivanva B.,"Ni app kadang kadang, sblumnya username pake karakter bisa stlah it ga bsa lagi",2,2022-10-01 16:33:45
Muhamad Riswandi,Untuk top up ke dana di limit per transaksi,3,2022-10-01 11:56:34
Agustina Eka Ningsih,Bank kalteng semakin oke ya,5,2022-10-01 09:57:17
Bu Raw,Lebih banyak error,1,2023-10-28 12:53:16
Emy Xiaomi,Sering error dan gak bisa dibuka.. Padahal saya sdh aman dan nyaman pakai ini.. Tp knp error lagi,3,2023-10-28 12:05:07
Alfis Syahrinnor,Lucu banget ini apk . Gak bisa di buka Kirain bakalan mempermudah eh rupanya hehee,2,2023-10-28 00:12:47
Lylia Official,"semua aplikasi gini bermanfaat. tapi sygnya aplikasi nya terlalu sering error. gk bisa di buka aplikasi nya. saat saya baca2 ternyata memang banyak yg bermasalah seperti ini. harusnya jadi perhatian pihak pengelola. edit : sudah bbrapa bulan ini setiap kali buka aplikasi di rumah selalu muncul tulisan: ""mohon maaf aplikasi tidak dapat diproses. mohon coba sesaat lagi"". kmren saya coba ke bank tiba2 disana saya masukkan pin dan user yang sama eh malah bisa masuk. balik ke rumah udh gk bisa lg. :",1,2023-10-25 08:25:21
Andri Saputra,"SETELAH UPDATE TIDAK BISA LOGIN SIDIK JARI, KLIK LUPA USER ID DISURUH MASUKKAN 16 DIGIT NO. KARTU DEBIT, TERNYATA NOMOR KARTU DEBIT-NYA TIDAK TERDAFTAR/MUNGKIN TIDAK DIDAFTARKAN CS SAAT MINTA KARTU DEBIT 😂😂😂",3,2023-10-22 08:00:40
HYYS GuruDesa,"Transaksi online transfer ke bank lain pada tanggal 18 Oktober 2023 pada pukul 15 wib, 54 menit, 16 detik dalam tempo lebih dari 24 jam berstatus masih dalam proses. Telah telpon call center tapi tidak ada solusi. Lapor ke BPK hanya diminta ngisi lembar pengaduan dan menunggu 14 hari uang kembali ke saldo rekening. Pengalaman saya di dompet digital dan bank digital lainnya, kasus seperti ini hanya dalam tempo hitungan menit setelah klarifikasi masalah langsung beres.",1,2023-10-19 18:46:31
Beres Silali,Kenapa sering ganguang,2,2023-10-12 20:15:04
Hangga Saputra,"Jangan update dlu,",1,2023-10-12 18:52:24
Ayat Yatmi,"Kenapa saat ini aplikasi Betang mobile saya tidak dapat lagi dibuka, padahal sebelumnya bisa, mohon solusinya 🙏",2,2023-10-11 11:58:09
Akhmad Rizkiani,"Setelah di update, tidak bisa menggunakan sidik jari lagi untuk log in aplikasi, mohon di perbaiki lagi aplikasinya",3,2023-10-10 06:02:34
kevin renaldo,Mobile banking error' hedeh tolong diperbaiki,2,2023-10-06 06:08:28
Marcello Yoelson,Mantap,5,2023-10-05 07:52:09
towergodek21 godek,Ardi Saputra,2,2023-10-04 22:23:16
Penggemar berat,Aplikasi lancar tidak ada kendala,5,2023-10-04 21:52:02
iko riseno,Biarkan jumlah bintang yang bicara....,1,2023-10-04 21:39:45
Ari Yunus,Pas perlu malah eror,1,2023-10-04 20:18:27
Ryan Mehank,Mobile banking gak bisa dibuka....,2,2023-10-04 17:21:53
yodinata didi,Tidak bisa login sama sekali,1,2023-10-04 10:46:39
Teno Eka Harap,Mantap,5,2023-10-02 10:52:11
Chreesty Vha,Tiba2 error,2,2023-10-01 17:26:20
Erza Pebrian,"Aplikasi sering gangguan, kode OTP susah muncul, sering login ulang",1,2023-10-01 09:45:40
frans s,"Setelah update malah ga bisa buka pake sidik jari, akhirnya malah ke blokir!!!",1,2023-10-01 07:19:00
selamat riady,Betang mobile udah top dan sangat memudahkan melakukan transaksi. Maju terus bank kalteng.,5,2023-09-30 14:03:06
danni sofiandi,Sudah bbrapa hari ini gak bs login pakai sidik jari.,1,2023-09-30 07:36:45
Asia Afrika,Sangat membantu,5,2023-09-30 05:08:18
Dedi Kusnadi,Tolong di lengapi dan pelayananya,5,2023-09-28 16:33:40
Levi Mulajanang,Mempermudah transaksi,5,2023-09-28 12:23:07
Peridarmo 09,kenapa belum bisa transaksi ? apa penyebabnya?,5,2023-09-28 10:36:41
Realme9a Sepang,Tingkatkan,5,2023-09-27 10:12:41
Yordan Imanuel,habis update ga bisa share bukti traksaksi,3,2023-09-26 23:03:01
Muhammad Natsir,1. update aplikasi di playstore 2. cukup update ja jangan sampai aplikasi nya di hapus lah. 2. bila sdh log in manual dgn user name dan password jangan pakai sidik jari. 3. bila sdh berhasil masuk hanyar daftarkan ulang sidin jari di pengaturan betang mobile nya.,5,2023-09-26 17:37:28
Jawetiana Pky,Tingkatkan,5,2023-09-26 06:48:35
HIT PARAH,"Tolong diperbaiki mau isi saldo e-wallet tidak bisa notifnya no rekening asal salah, padahal no rekening sudah benar",3,2023-09-25 15:53:59
RYSouth RYM (Rendra yusrimaelani),Tidak bisa login via fingerprint setelah update,4,2023-09-25 06:53:47
Robi Cahyadi,"Aplikasinya sangat buruk, sering gagal login, sangat suoer kecewa",1,2023-09-24 12:40:55
Murjani,Aplikasi nya gk bisa login,1,2023-09-23 19:17:46
M. Arifany gunawan,Aplikasi tidak bisa di buka mulai tanggal 22 september 2023 ini...,1,2023-09-23 11:35:16
Dwi Surya Prasetyo,Tidak bisa login habis update. Malah disuruh registrasi. Tapi tidak bisa!!! Sangat meresahkan.,1,2023-09-22 17:21:29
Asna Official,Knpa eror tiba2 nehh ?,1,2023-09-13 18:20:53
Dedi Erlangga,"Kemarin sempat ga bs login,hrs registrasi ke CS dl,stlh selesai registrasi,yg dl bs login pake sidik jari skrng malah ga bs. Trus data transaksi sblm registrasi ulang ga kesimpan,no rek yg dsimpan dl jg pada hilang. Apa memang kyk gini.",2,2023-09-09 20:27:14
Lii Jukmo,"Gk jlas!! masa gk bisa kirim ke ovo/dana, tlong lekapi lg min ref antar bank nya.",2,2023-09-07 22:37:45
Yoga Arianto,Lebih bagus dan lebih enak BRI mo dri ini,1,2023-09-07 22:10:55
Muh.ilham.s Iank,Aplikasi kurang transparan. Jenis mutasinya gk ada. Dana kepotong gk ada keterangan mutasi. Tiba2 kepotong aj. Di cek gk ada menunya. Tolong di tingkatkan. Sekelas bank harusnya gk gni.,2,2023-08-27 10:32:01
Prayoga Ar,"Coba seperti apk DANA, tidak ada potongan biaya dll... Itu ja koreksinya, jengkel sekali saldo berkurang terus walau tidak ada transaksi.",1,2023-08-04 22:32:33
Padli YR,"Mohon di perbaiki.. Tidak bisa masuk, selalu coba sesaat lagi...",2,2023-08-04 07:01:38
Suharti Zhafran,👍,5,2023-07-28 17:13:58
Muhammad Haikal,"Kacau ni aplikasi, top up saldo GO-PAY malah kena pending terus nominal gede lagi!",1,2023-07-25 23:33:47
Risna Lusi,"Selalu saja disuruh registrasi ulang,,,, padahal sudah dipelosok, sebenarnya dengan adanya betang bisa lebih membantu,,, ternyata tidak, hampir setiap bulan harus ke kota kecamatan untuk registrasi,, blm lagi sampai cs jawabannya jaringan dari pusat yang blm stabil🤦🏻‍♀️🤦🏻‍♀️",1,2023-07-25 19:34:56
Roy Suharlin Martito,😂😂😂😂😂😂😂😂😂,5,2023-07-25 19:21:11
hani RR,"Kecewa. Pernah Transfer antar bank, transaksi sedang diproses (Saldo Berkurang, Duit belum masuk). Lapor ke penggaduan CS, suruh nunggu 14 hari kerja untuk proses. Terai geww, nyesal eh.",1,2023-07-18 19:27:25
Sananotuyun2018 Lunulana,Terimakasih,5,2023-07-16 15:46:00
Dann AbuHafeez,"Aplikasi yang mengecewakan, tidak bisa log in setelah hp diservis.",1,2023-07-14 06:09:16
Hendra Hen,Perbaikin lagi,2,2023-07-13 19:01:40
Suwanto Suwanto,Mantap sangat baik pelayanannya,5,2023-07-08 16:37:04
Jefri Bule I Deslan,"Setelah update harus login, dan ketika login sdh bener tetap tdk bisa masuk. Kecewa harus bolak balik bank hnya untk ngurus aplikasi ini saja.",1,2023-07-08 12:04:23
Sudar Manto,Kenapa saat kami terima uang kok tidak ada notifikasi dari bang kalteng,3,2023-07-08 08:01:10
Musthafa Bashir,"Setelah update ke versi terbaru malah tidak bisa login suruh register ulang, Solusinya bawa buku rekening, kartu atm, KTP dan hp (ada pulsa biasa) ke bank kalteng terdekat dan minta mereka untuk meregistrasi ulang, nanti mereka membantu meregistrasi ulang dengan mengirimkan OTP ke hp syaratnya ada pulsa biasa, setelah itu tinggal login dan masukkan kode OTP dan selesai",4,2023-07-08 02:40:27
Jaha ri,Mntap,4,2023-07-05 10:31:22
Muh Zubaidi “Mas muh” Djakawidada,Dgn SMS banking urusan pajak jadi .udah dan lancar,5,2023-07-05 07:20:29
Andraw Vincent,"Aplikasi edeh using, aplikasi paling merepotkan, menu lupa pass atau username pada input tgl lahir harus klik manual berkali kali...., OTP lambat terkirim sampai waktu habis, ujung ujungnya diblokir dan harus ke cabang terdekat, mana antrinya super lama.....hedehhhh usieng budas wal",1,2023-07-03 11:21:40
KUHAKU NGNL,Parah hbs update mlah gak bisa di buka,1,2023-06-30 10:14:40
Aprila Murni Lucia,Kenapa kok gak bisa login ya. Sudah update malah suruh register device lagi. Lah kok bisa... Gimana ini min. Sdah didaftarkan tpi kok suruh dftar lagi. ?,1,2023-06-29 04:31:14
S Panrio,Agak kecewa saya bekerja di hutan berharap pakai aplikasi ini lancar dikit2 update setelah update minta registrasi ulang lepas tu gak bisa login harus ke bank tolong perbaiki sistemnya bukannya mempermudah malah mempersulit pelanggan,1,2023-06-24 21:35:06
Yopy Firmansyah,baik,5,2023-06-24 15:49:58
Rusdinah zoo,"Tdi mlm aku beli paket data telkomsel 50 ribu,, sdh terpotong dr saldo, tp paket dataku tidak aktif, biasanya ada pemberitahuan dari telkomsel,, ku tunggu smp pagi ini,, msh blm aktif paketnya... lalu kemana uang 50 ribu untuk beli paket itu? Apa belum smp ke telkomsel ya? Mhn aplikasinya di lihat lagi knp bisa terpotong tp malah tdk bisa aktif paket datanya? Trm ksh.. 🙏",2,2023-06-19 07:14:13
Wiwin Tandoh,Bagus,5,2023-06-19 06:14:08
Gery Purnomo,"Terimakasih, sudah bisa di VIVO Y15S ANDROID 12 🙏",5,2023-06-18 06:20:42
Dedi Safariansyah,"Update hari ini tgl 15 Juni, udah bisa lagi",5,2023-06-17 04:57:51
Andriyan Cahyadi,Mlh eror di update. Py to kiki,2,2023-06-16 19:49:04
BELAJAR BERSAMA PAK EKO M,"Habis update malah ngk bisa jalan...,coba di instal ulang,sama ja hasilnya...kacau...",2,2023-06-16 06:20:27
Tati Ernawati,Knpa stlah update lgsg gak bisa terbuka???,1,2023-06-16 03:35:05
Erlin Theresia Gharu,"Ah buat kesal aja, Error' Mulu padahal lagi bener² di butuh kan ,udah ikutin arahan untuk update malah app nya nggak bisa di buka, tolong dong di perbaiki demi kenyamanan bersama",1,2023-06-16 02:40:05
YAHMAN SUJANA,Bermanfaat,5,2023-06-15 19:31:08
Heny Yusita,"Habis di update malah error. Your sistem was modified, can not star application 🥺",1,2023-06-15 19:28:27
Walrezila Sand,Bagus dan semoga lancar selalu tidak ada ganguan..maju terus Bank Kalteng 👍👍,5,2023-06-15 19:11:22
Ashad Saputra,"Tingkatkan terus keamanan dan kenyamanan dalam bertransaksi, tambah limit top up saldo dana. Terima kasih.",5,2023-06-15 14:28:25
Pras Towo,Lebih cepat & mudah aplikasi ini,5,2023-06-15 12:31:24
Astrid Clara,Ga bisa dibuka setelah update,1,2023-06-15 11:38:11
Nuliati Nuli,"Setelah update malah gak bisa dibuka, muncul tulisan your system was modified cannot start application, kalau gitu mending gak usah update aja,,, di-update bukannya makin baik malah error'gak support di hp android saya",1,2023-06-15 08:32:24
Z. M.N,"Setelah update tapi malah tidak bisa login, status login BERHASIL tapi menu utama tidak muncul malah kembali ke tampilan login lagi",5,2023-06-14 21:43:34
Jessaoralita Jessa,"Kenapa ga bisa masuk k apk ny ni padahal awal ny bisa sekarang kenapa jdi ga bisa. Setelah di perbaharui kok jdi ga bisa masuk ke apk nya, Tolong di perbaiki lagi sitem apk betang mobile nya! Jgn dikit² eror trus.",1,2023-06-14 17:29:52
Pemkab Seruyan-Disnakertrans Kasubbag Umum,Stlh update kok tdk bs dibuka padahal ini mau transfer pas penting2 nya eh gak bs dibuka.nyesel aku update mending pake yg lama aja😢,1,2023-06-14 17:05:09
Franky,"Aplikasi yg sangat buruk stelah diupdate malah ga bisa digunakan sangat menghambat transaksi, sama admin disuruh uninstall & reinstall bolak balik sampe skarang ttp ga bisa. Sangat buruk",1,2023-06-14 12:31:47
Elfandy Kresna Jaya,"Minta tolong di perbaiki, setelah saya update malah error gk bisa di buka ini aplikasi!",3,2023-06-14 08:03:04
Ray Entertainment,"kenapa scan Qrisnya jadi hilang, padahal kemarin baru update adaa fitur baru ini",4,2023-06-14 05:09:07
Zul Haidir,Kakoiii...,5,2023-06-13 19:43:27
F S,Top markotop,5,2023-06-13 18:32:10
Gatot Riyanto,"Update Terbaru, error gan..yakin di lanjutin, Soalnya di Hp tertentu tidak bisa di jalankan, ""your system was modified, Cannot star application",2,2023-06-13 17:39:39
Mojo Jojo,"Update terbaru tdk support segala jenis tipe hp samsung, tolong perbaiki",1,2023-06-13 15:48:58
Mintung Napis,Transaksi jadi lebih mudah dan nyaman,5,2023-06-13 15:25:38
Raden Nino,Aplikasi kenapa di hp saya tidak bisa terbuka?,1,2023-06-13 15:18:41
antony toni,sangat membantu dalam bertransaksi,5,2023-06-13 07:10:56
Herlina Andriani,"Aplikasi yg baik, sangat membantu",4,2023-06-12 23:46:28
Widya Asparini,andai bisa melakukan pembayaran menggunakan Qris bakal lebih bagus lg,4,2023-06-12 21:18:47
Abdur Rahman,Sangat membantu bgi kami yg hidup di pedalaman jauh dari Bank dan mesin ATM..,4,2023-06-12 19:09:14
Ayu Rahmada,Buhen jida maku indownload tuh,2,2023-06-12 17:59:39
Novacia Greatnesya,Good..tp kl bisa utk mitra leasing diperbanyak biar enak bayar lgsg dr banking aza 🤭,5,2023-06-12 14:39:18
sugi anoor,mempermudah transaksi,5,2023-06-12 14:31:57
Vitado Hans Theo,Diupdate malah error (lagi).,1,2023-06-12 13:41:38
Kevint *,"Stelah diupdate Selalu ada tulisan your system was modified, cannot start aplication & aplikasi ga bisa dibuka di android 12, Gimana nih",2,2023-06-12 13:20:27
karia putra pelita,Sanngat membantu,5,2023-06-12 08:54:09
Reno Manuwu,Setelah di update gk bisa dibuka kenap?,2,2023-06-12 08:32:21
wahyu suprianoor,"Tolong segera di tindak lanjuti terkait gangguan system dan uangnya habis yang sering terjadi pada mesin ATM, terlebih kisaran tanggal 1-5.",2,2023-06-12 08:22:44
suwandi sampit,"Sebelum diupdate, aplikasi baik baik saja. Setelah ada pemberitahuan update dan saya ikuti perintah update, malah gak bisa dibuka.",1,2023-06-12 08:20:58
Anggraini Dedew,Aplikasi nya kadang error ini udh brp kali mau buka mobile baking nya gk bisa,4,2023-06-12 07:17:44
Ari Handrino,"Habis update langsung error keterangannya your system was modified apa aplikasinya yg bermasalah atau hp nya yg ketinggian type androidnya, tolong admin beri pencerahan",1,2023-06-12 06:30:19
Purwandari Purwandari,Bagus,5,2023-06-12 06:29:29
Yan Risman,"Sangat membantu, terimakasih..",5,2023-06-11 21:51:18
Niputu dhea Ratmini,Bagus sangat membantu dlm bertransaksi,5,2023-06-11 18:14:41
